ID;COUNTRY;ISO;ADMIN_LEVEL_NAME;PCODE;REGION;LOG_TYPE;CATEGORY;MEASURE;TARGETED_POP_GROUP;COMMENTS;NON_COMPLIANCE;DATE_IMPLEMENTED;SOURCE;SOURCE_TYPE;LINK;ENTRY_DATE;Alternative source;;;;;
2540;Grenada;GRD;;;Americas;Introduction / extension of measures;Movement restrictions;Visa restrictions;Yes;If you are NOT a Grenadian National, and in the last 14 days you have been to Iran, South Korea, China, or anywhere in Europe (including the UK), you will be refused entry into the country. If you are arriving from any other destination, you will be screened upon entry, and quarantined for 14 days.;Refusal to enter the country;18/03/2020;Official Government Website;Government;https://www.mgovernance.net/grenada-issues-another-travel-advisory;25/03/2020;;;;;;
2541;Grenada;GRD;;;Americas;Introduction / extension of measures;Movement restrictions;Border closure ;Yes; passengers will not be allowed to disembark from ANY cruise ship on the shores of Grenada, until further notice.;Not applicable;16/03/2020;Official Government Website;Government;https://www.mgovernance.net/grenada-cruise-ship-advisory-march-16-2020;25/03/2020;;;;;;
2542;Grenada;GRD;;;Americas;Introduction / extension of measures;Social distancing;Limit public gatherings;No;All youth development, cultural, and sporting activities postponed due to the threat of COVID-19 Virus;Not applicable;13/03/2020;Official Government Website;Government;https://www.mgovernance.net/all-youth-development-cultural-and-sporting-activities-postponed-due-threat-covid-19-virus;25/03/2020;;;;;;
2543;Grenada;GRD;;;Americas;Introduction / extension of measures;Public health measures;General recommendations;No;he Ministry of Health, Government of Grenada, is requesting that the general population considers suspending, with immediate effect, all public and other social gatherings, such as cultural, religious and sporting events, cinemas and other places that cannot guarantee a minimum of six (6) feet of social distancing. avoid public transportation;Not applicable;13/03/2020;Official Government Website;Government;https://www.mgovernance.net/grenada-government-requests-social-distancing-public-spaces;25/03/2020;;;;;;
2544;Grenada;GRD;;;Americas;Introduction / extension of measures;Social distancing;Public services closure ;No;CLOSURE OF CONSTITUENCY OFFICES;Not applicable;16/03/2020;Official Government Website;Government;https://www.mgovernance.net/closure-constituency-offices;25/03/2020;;;;;;
2545;Grenada;GRD;;;Americas;Introduction / extension of measures;Movement restrictions;Visa restrictions;No;the Government of Grenada announces that effective 11:59 p.m. Monday March 23 2020, no crew member of commercial vessels will be allowed or granted “Shore Leave.”;Refusal to enter the country;23/03/2020;Official Government Website;Government;https://www.mgovernance.net/advisory-cargo-ships;25/03/2020;;;;;;
2546;Grenada;GRD;;;Americas;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;No;The Government of Grenada, COVID-19 Economic Support Secretariat, (CESS) has officially been established to implement the Economic Stimulus packag;Not applicable;24/03/2020;Official Government Website;Government;https://www.mgovernance.net/government-establishes-covid-19-economic-support-secretariat-cess;25/03/2020;;;;;;
2547;Grenada;GRD;;;Americas;Introduction / extension of measures;Public health measures;Health screenings in airports and border crossings;No;before disembarking, every passenger is required to complete a declaration form on his/her health status. You are also required to check in daily with the Ministry of Health, regardless of your point of origin. Additionally, you will be quarantined or isolated, if you become symptomatic during your stay.;Not available;19/03/2020;Official Government Website;Government;https://www.mgovernance.net/grenada-issues-another-travel-advisory-0;25/03/2020;;;;;;
2548;Grenada;GRD;;;Americas;Introduction / extension of measures;Social distancing;Public services closure ;No; Criminal Courts have agreed to adjourn ongoing criminal trials until further notice, and discharge the jury on those matters;Not applicable;16/03/2020;Official Government Website;Government;https://www.mgovernance.net/statement-ministry-legal-affairs-protocols-covid-19;25/03/2020;;;;;;
8092;Grenada;GRD;;;Americas;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes; Government of Grenada, COVID-19 Economic Support Secretariat, (CESS) has officially been established to implement the Economic Stimulus package announced in the National Address by Dr. the Right Honorable Keith Mitchell, Prime Minister, on March 20, 2020.;Not applicable;24/03/2020;Government Website;Government;https://www.mgovernance.net/government-establishes-covid-19-economic-support-secretariat-cess;27/04/2020;;;;;;
8093;Grenada;GRD;;;Americas;Introduction / extension of measures;Movement restrictions;Border closure ;Yes;ffective 11:59 p.m. Monday March 23 2020, no crew member of commercial vessels will be allowed or granted “Shore Leave.”;Refusal to enter the country;23/03/2020;Government Website;Government;https://www.mgovernance.net/advisory-cargo-ships;27/04/2020;;;;;;
8094;Grenada;GRD;;;Americas;Introduction / extension of measures;Social distancing;Limit public gatherings;Yes;launch of the Ministry of Education’s Spice Math and M-Star Learning Support Platform for teachers, students and parents tonight (Wednesday March 25, 2020);Not applicable;25/03/2020;Government Website;Government;https://www.mgovernance.net/launch-ministry-education-learning-support-platforms;27/04/2020;;;;;;
8095;Grenada;GRD;;;Americas;Introduction / extension of measures;Governance and socio-economic measures;State of emergency declared;No;"Limited State of Emergency for the next 21 days. will take effect from 6:00 p.m. today, and will put a limit on a wide range of normal activities.Citizens will be allowed, between the hours of 5:00 a.m. and 7:00 p.m., to leave their homes only to conduct certain designated activities.

";Not available;25/03/2020;Government Website;Government;https://www.mgovernance.net/announcement-limited-state-emergency;27/04/2020;;;;;;
8096;Grenada;GRD;;;Americas;Introduction / extension of measures;Movement restrictions;Curfews;Yes;7pm-5am;Not available;25/03/2020;Government Website;Government;https://www.mgovernance.net/announcement-limited-state-emergency;27/04/2020;;;;;;
8097;Grenada;GRD;;;Americas;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;No;land Revenue Division (IRD) wishes to advise the public that pursuant to Section 26 of the Tax Administration Act 2016, all filing deadlines due on the 30th and 31st March 2020 have been extended to April 30th 2020.;Not applicable;30/03/2020;Government Website;Government;https://www.mgovernance.net/ird-extends-march-deadline-april-30-2020;27/04/2020;;;;;;
8098;Grenada;GRD;;;Americas;Introduction / extension of measures;Lockdown;Full lockdown;No;" mandatory curfew will be imposed beginning from 7:00 p.m. on Mo every person shall remain confined to their place of residence (inclusive of their yard space), to avoid contact outside of their household; except as provided in the Regulations or as may be authorized in writing by the Commissioner of Police.nday, March 30th, 2020, and ending at 7 p.m. on the 6th day of April 2020.This means that you are not permitted to go to the beach, go for a walk or visit your neighbour.You are only to leave for food or medical emergency, and grocery stores and shops will be open, but only on specified days.One person from each household shall be allowed to leave their residence once during a grocery day to attend shops which sell groceries, grocery stores and or supermarket in their own Parish. Any vehicle used during this period for this purpose must, where the vehicle is an omnibus carry only one person in a row of seats, and where the vehicle is a car shall only carry one person other than the driver. There shall be no for-hire vehicles used for this purpose.";Not available;30/03/2020;Government Website;Government;https://www.mgovernance.net/address-health-minister-hon-nickolas-steele;27/04/2020;;;;;;
8099;Grenada;GRD;;;Americas;Introduction / extension of measures;Public health measures;Other public health measures enforced;No;There shall be no sale and consumption of alcohol in or in the vicinity of any shop, grocery store, or Supermarket or in any public place.If the manager, owner or other person in charge of any shop which sell groceries, grocery store or supermarket, or any employee of any of these entities, aids, abets or facilitates the breach of any regulation, without prejudice to any other penalty in law, the shop, grocery store or supermarket will be immediately closed.;Other (add in comments);30/03/2020;Government Website;Government;https://www.mgovernance.net/address-health-minister-hon-nickolas-steele;27/04/2020;;;;;;
8100;Grenada;GRD;;;Americas;Introduction / extension of measures;Public health measures;Other public health measures enforced;Yes;COVID-19 National Food Security Mitigation and Response Plan will provide relief through a number of activities ;Not applicable;08/04/2020;Government Website;Government;https://www.mgovernance.net/ministry-agriculture-formulates-mitigation-and-response-plan-amidst-coronavirus-pandemic;27/04/2020;;;;;;
8101;Grenada;GRD;;;Americas;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes;deadlines for Filing and Paying PAYE and Gaming Tax are extended;Not applicable;07/04/2020;Government Website;Government;https://www.mgovernance.net/deadlines-paye-and-gaming-tax-extended-thursday-april-30-2020;27/04/2020;;;;;;
8102;Grenada;GRD;;;Americas;Introduction / extension of measures;Governance and socio-economic measures;Economic measures;Yes;"Monetary Council agreed to temporarily reduce the Discount Rate to 2% to provide what it terms, “low-cost short-term credit”; Monetary Council also noted the increased credit allocation recently approved by the board. The decision makes an additional $138.1 million available to member Governments. ";Not applicable;03/04/2020;Government Website;Government;https://www.mgovernance.net/prime-minister-mitchell-chairs-special-meeting-eccb-monetary-council-he-balances-domestic-regional;27/04/2020;;;;;;
8103;Grenada;GRD;;;Americas;Introduction / extension of measures;Governance and socio-economic measures;Emergency administrative structures activated or established;Yes;task force for reactivation of economy ;Not applicable;23/04/2020;Government Website;Government;https://www.mgovernance.net/prime-minister-reactivation-task-force-meeting;27/04/2020;https://www.mgovernance.net/prime-minister-initiates-task-force-chart-grenadas-way-forward-post-covid-19;;;;;
8104;Grenada;GRD;;;Americas;Introduction / extension of measures;Social distancing;Schools closure ;No;extension of schools closure: Ministry of Education, Human Resource Development, Religious Affairs and Information hereby informs the public that all schools, in the State of Grenada, will remain closed until further notice, as we enter the 2020 Trinity Term.;Not applicable;16/04/2020;Government Website;Government;https://www.mgovernance.net/schools-remain-closed-start-trinity-term;27/04/2020;;;;;;
